VC:cf32204 BD:May 26 2016 SN:US4300161200001274
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  04/06/2020 09:57:26.835,   1.772390e+00,   0.000000e+00,   1.516515e+04,   0.000000e+00,   4.161943e+02,   0.000000e+00,   1.799682e+00,   0.000000e+00,   4.226032e+02,   0.000000e+00,   1.404899e+02,   0.000000e+00,   2.035074e+01,   0.000000e+00,   1.847584e+01,   0.000000e+00,   8.437969e+00,   0.000000e+00,   1.079130e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:27.813,   1.767705e+00,   0.000000e+00,   1.508523e+04,   0.000000e+00,   4.131372e+02,   0.000000e+00,   1.794780e+00,   0.000000e+00,   4.194650e+02,   0.000000e+00,   1.404300e+02,   0.000000e+00,   2.035118e+01,   0.000000e+00,   1.847956e+01,   0.000000e+00,   8.438802e+00,   0.000000e+00,   1.079414e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:28.789,   1.761436e+00,   0.000000e+00,   1.495143e+04,   0.000000e+00,   4.110859e+02,   0.000000e+00,   1.788172e+00,   0.000000e+00,   4.173255e+02,   0.000000e+00,   1.404101e+02,   0.000000e+00,   2.034930e+01,   0.000000e+00,   1.848264e+01,   0.000000e+00,   8.440200e+00,   0.000000e+00,   1.079354e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:29.766,   1.756289e+00,   0.000000e+00,   1.497441e+04,   0.000000e+00,   4.087664e+02,   0.000000e+00,   1.782988e+00,   0.000000e+00,   4.149805e+02,   0.000000e+00,   1.403482e+02,   0.000000e+00,   2.034855e+01,   0.000000e+00,   1.848632e+01,   0.000000e+00,   8.443076e+00,   0.000000e+00,   1.079769e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:30.744,   1.750530e+00,   0.000000e+00,   1.507483e+04,   0.000000e+00,   4.070094e+02,   0.000000e+00,   1.777323e+00,   0.000000e+00,   4.132389e+02,   0.000000e+00,   1.403771e+02,   0.000000e+00,   2.034730e+01,   0.000000e+00,   1.848839e+01,   0.000000e+00,   8.439721e+00,   0.000000e+00,   1.079782e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:31.720,   1.752509e+00,   0.000000e+00,   1.514833e+04,   0.000000e+00,   4.060095e+02,   0.000000e+00,   1.779465e+00,   0.000000e+00,   4.122544e+02,   0.000000e+00,   1.403908e+02,   0.000000e+00,   2.034648e+01,   0.000000e+00,   1.849102e+01,   0.000000e+00,   8.439696e+00,   0.000000e+00,   1.079599e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:32.697,   1.745381e+00,   0.000000e+00,   1.502443e+04,   0.000000e+00,   4.042677e+02,   0.000000e+00,   1.772005e+00,   0.000000e+00,   4.104342e+02,   0.000000e+00,   1.404872e+02,   0.000000e+00,   2.034565e+01,   0.000000e+00,   1.849093e+01,   0.000000e+00,   8.443101e+00,   0.000000e+00,   1.079852e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:33.674,   1.744618e+00,   0.000000e+00,   1.506897e+04,   0.000000e+00,   4.035457e+02,   0.000000e+00,   1.771310e+00,   0.000000e+00,   4.097198e+02,   0.000000e+00,   1.404706e+02,   0.000000e+00,   2.034513e+01,   0.000000e+00,   1.849458e+01,   0.000000e+00,   8.442055e+00,   0.000000e+00,   1.079837e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:34.650,   1.742554e+00,   0.000000e+00,   1.511290e+04,   0.000000e+00,   4.032150e+02,   0.000000e+00,   1.769293e+00,   0.000000e+00,   4.094022e+02,   0.000000e+00,   1.404230e+02,   0.000000e+00,   2.034492e+01,   0.000000e+00,   1.849862e+01,   0.000000e+00,   8.442689e+00,   0.000000e+00,   1.079662e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:35.628,   1.743166e+00,   0.000000e+00,   1.510654e+04,   0.000000e+00,   4.031693e+02,   0.000000e+00,   1.769903e+00,   0.000000e+00,   4.093532e+02,   0.000000e+00,   1.403953e+02,   0.000000e+00,   2.034416e+01,   0.000000e+00,   1.850031e+01,   0.000000e+00,   8.443045e+00,   0.000000e+00,   1.079613e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:36.604,   1.744014e+00,   0.000000e+00,   1.511975e+04,   0.000000e+00,   4.030274e+02,   0.000000e+00,   1.770788e+00,   0.000000e+00,   4.092146e+02,   0.000000e+00,   1.404196e+02,   0.000000e+00,   2.034264e+01,   0.000000e+00,   1.850341e+01,   0.000000e+00,   8.441825e+00,   0.000000e+00,   1.079813e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:37.581,   1.744688e+00,   0.000000e+00,   1.497742e+04,   0.000000e+00,   4.035289e+02,   0.000000e+00,   1.771216e+00,   0.000000e+00,   4.096646e+02,   0.000000e+00,   1.404372e+02,   0.000000e+00,   2.034225e+01,   0.000000e+00,   1.850543e+01,   0.000000e+00,   8.444387e+00,   0.000000e+00,   1.079765e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:38.559,   1.746741e+00,   0.000000e+00,   1.508779e+04,   0.000000e+00,   4.040933e+02,   0.000000e+00,   1.773500e+00,   0.000000e+00,   4.102835e+02,   0.000000e+00,   1.404276e+02,   0.000000e+00,   2.034111e+01,   0.000000e+00,   1.850878e+01,   0.000000e+00,   8.438398e+00,   0.000000e+00,   1.080142e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:39.535,   1.745309e+00,   0.000000e+00,   1.512369e+04,   0.000000e+00,   4.045972e+02,   0.000000e+00,   1.772110e+00,   0.000000e+00,   4.108102e+02,   0.000000e+00,   1.404484e+02,   0.000000e+00,   2.034013e+01,   0.000000e+00,   1.851363e+01,   0.000000e+00,   8.445358e+00,   0.000000e+00,   1.079389e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:40.512,   1.747748e+00,   0.000000e+00,   1.505878e+04,   0.000000e+00,   4.054526e+02,   0.000000e+00,   1.774470e+00,   0.000000e+00,   4.116516e+02,   0.000000e+00,   1.404528e+02,   0.000000e+00,   2.033878e+01,   0.000000e+00,   1.851656e+01,   0.000000e+00,   8.439917e+00,   0.000000e+00,   1.079588e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:41.490,   1.746423e+00,   0.000000e+00,   1.508956e+04,   0.000000e+00,   4.054559e+02,   0.000000e+00,   1.773179e+00,   0.000000e+00,   4.116678e+02,   0.000000e+00,   1.403958e+02,   0.000000e+00,   2.033828e+01,   0.000000e+00,   1.851983e+01,   0.000000e+00,   8.444356e+00,   0.000000e+00,   1.080042e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:42.466,   1.742708e+00,   0.000000e+00,   1.511343e+04,   0.000000e+00,   4.057438e+02,   0.000000e+00,   1.769451e+00,   0.000000e+00,   4.119701e+02,   0.000000e+00,   1.403792e+02,   0.000000e+00,   2.033779e+01,   0.000000e+00,   1.852212e+01,   0.000000e+00,   8.443013e+00,   0.000000e+00,   1.080002e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:43.443,   1.746747e+00,   0.000000e+00,   1.503267e+04,   0.000000e+00,   4.053688e+02,   0.000000e+00,   1.773406e+00,   0.000000e+00,   4.115556e+02,   0.000000e+00,   1.403888e+02,   0.000000e+00,   2.033786e+01,   0.000000e+00,   1.852530e+01,   0.000000e+00,   8.443845e+00,   0.000000e+00,   1.079664e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:44.423,   1.745087e+00,   0.000000e+00,   1.526370e+04,   0.000000e+00,   4.049709e+02,   0.000000e+00,   1.772136e+00,   0.000000e+00,   4.112481e+02,   0.000000e+00,   1.404114e+02,   0.000000e+00,   2.033584e+01,   0.000000e+00,   1.852833e+01,   0.000000e+00,   8.442732e+00,   0.000000e+00,   1.080005e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:45.403,   1.743751e+00,   0.000000e+00,   1.517915e+04,   0.000000e+00,   4.045045e+02,   0.000000e+00,   1.770627e+00,   0.000000e+00,   4.107392e+02,   0.000000e+00,   1.404615e+02,   0.000000e+00,   2.033499e+01,   0.000000e+00,   1.853004e+01,   0.000000e+00,   8.444353e+00,   0.000000e+00,   1.080320e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:46.382,   1.742583e+00,   0.000000e+00,   1.523968e+04,   0.000000e+00,   4.042175e+02,   0.000000e+00,   1.769550e+00,   0.000000e+00,   4.104729e+02,   0.000000e+00,   1.404674e+02,   0.000000e+00,   2.033444e+01,   0.000000e+00,   1.853433e+01,   0.000000e+00,   8.439658e+00,   0.000000e+00,   1.080162e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:47.364,   1.743895e+00,   0.000000e+00,   1.524477e+04,   0.000000e+00,   4.045222e+02,   0.000000e+00,   1.770892e+00,   0.000000e+00,   4.107845e+02,   0.000000e+00,   1.404178e+02,   0.000000e+00,   2.033424e+01,   0.000000e+00,   1.853953e+01,   0.000000e+00,   8.442665e+00,   0.000000e+00,   1.079580e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:48.341,   1.744429e+00,   0.000000e+00,   1.517501e+04,   0.000000e+00,   4.042630e+02,   0.000000e+00,   1.771309e+00,   0.000000e+00,   4.104922e+02,   0.000000e+00,   1.403684e+02,   0.000000e+00,   2.033261e+01,   0.000000e+00,   1.854319e+01,   0.000000e+00,   8.444663e+00,   0.000000e+00,   1.080135e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:49.319,   1.745299e+00,   0.000000e+00,   1.527344e+04,   0.000000e+00,   4.044607e+02,   0.000000e+00,   1.772369e+00,   0.000000e+00,   4.107340e+02,   0.000000e+00,   1.403829e+02,   0.000000e+00,   2.033209e+01,   0.000000e+00,   1.854601e+01,   0.000000e+00,   8.440739e+00,   0.000000e+00,   1.079910e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:50.295,   1.748576e+00,   0.000000e+00,   1.512979e+04,   0.000000e+00,   4.063788e+02,   0.000000e+00,   1.775438e+00,   0.000000e+00,   4.126217e+02,   0.000000e+00,   1.404063e+02,   0.000000e+00,   2.033112e+01,   0.000000e+00,   1.854883e+01,   0.000000e+00,   8.442658e+00,   0.000000e+00,   1.079631e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:51.273,   1.754735e+00,   0.000000e+00,   1.517343e+04,   0.000000e+00,   4.081492e+02,   0.000000e+00,   1.781770e+00,   0.000000e+00,   4.144376e+02,   0.000000e+00,   1.404570e+02,   0.000000e+00,   2.032972e+01,   0.000000e+00,   1.855044e+01,   0.000000e+00,   8.440859e+00,   0.000000e+00,   1.080285e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:52.249,   1.760622e+00,   0.000000e+00,   1.512043e+04,   0.000000e+00,   4.100720e+02,   0.000000e+00,   1.787652e+00,   0.000000e+00,   4.163676e+02,   0.000000e+00,   1.404453e+02,   0.000000e+00,   2.032935e+01,   0.000000e+00,   1.855299e+01,   0.000000e+00,   8.443098e+00,   0.000000e+00,   1.079863e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:53.224,   1.759493e+00,   0.000000e+00,   1.524365e+04,   0.000000e+00,   4.109228e+02,   0.000000e+00,   1.786730e+00,   0.000000e+00,   4.172837e+02,   0.000000e+00,   1.404589e+02,   0.000000e+00,   2.032832e+01,   0.000000e+00,   1.855871e+01,   0.000000e+00,   8.444048e+00,   0.000000e+00,   1.080008e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:54.201,   1.764923e+00,   0.000000e+00,   1.511098e+04,   0.000000e+00,   4.118420e+02,   0.000000e+00,   1.792002e+00,   0.000000e+00,   4.181608e+02,   0.000000e+00,   1.403793e+02,   0.000000e+00,   2.032807e+01,   0.000000e+00,   1.856249e+01,   0.000000e+00,   8.441863e+00,   0.000000e+00,   1.080130e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:55.179,   1.764631e+00,   0.000000e+00,   1.518790e+04,   0.000000e+00,   4.127228e+02,   0.000000e+00,   1.791846e+00,   0.000000e+00,   4.190878e+02,   0.000000e+00,   1.403973e+02,   0.000000e+00,   2.032728e+01,   0.000000e+00,   1.856655e+01,   0.000000e+00,   8.439704e+00,   0.000000e+00,   1.079347e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:56.154,   1.764035e+00,   0.000000e+00,   1.527780e+04,   0.000000e+00,   4.121411e+02,   0.000000e+00,   1.791404e+00,   0.000000e+00,   4.185354e+02,   0.000000e+00,   1.404713e+02,   0.000000e+00,   2.032554e+01,   0.000000e+00,   1.856682e+01,   0.000000e+00,   8.439725e+00,   0.000000e+00,   1.079503e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:57.132,   1.762435e+00,   0.000000e+00,   1.512201e+04,   0.000000e+00,   4.115058e+02,   0.000000e+00,   1.789496e+00,   0.000000e+00,   4.178242e+02,   0.000000e+00,   1.404792e+02,   0.000000e+00,   2.032538e+01,   0.000000e+00,   1.857105e+01,   0.000000e+00,   8.438928e+00,   0.000000e+00,   1.079472e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:58.109,   1.762128e+00,   0.000000e+00,   1.512822e+04,   0.000000e+00,   4.104639e+02,   0.000000e+00,   1.789195e+00,   0.000000e+00,   4.167689e+02,   0.000000e+00,   1.404096e+02,   0.000000e+00,   2.032489e+01,   0.000000e+00,   1.857579e+01,   0.000000e+00,   8.444039e+00,   0.000000e+00,   1.079982e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:57:59.085,   1.759309e+00,   0.000000e+00,   1.513434e+04,   0.000000e+00,   4.093226e+02,   0.000000e+00,   1.786344e+00,   0.000000e+00,   4.156126e+02,   0.000000e+00,   1.403685e+02,   0.000000e+00,   2.032367e+01,   0.000000e+00,   1.857989e+01,   0.000000e+00,   8.441720e+00,   0.000000e+00,   1.079906e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:58:00.063,   1.756162e+00,   0.000000e+00,   1.522347e+04,   0.000000e+00,   4.079126e+02,   0.000000e+00,   1.783310e+00,   0.000000e+00,   4.142185e+02,   0.000000e+00,   1.403798e+02,   0.000000e+00,   2.032363e+01,   0.000000e+00,   1.858089e+01,   0.000000e+00,   8.438819e+00,   0.000000e+00,   1.080139e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:58:01.040,   1.751126e+00,   0.000000e+00,   1.519457e+04,   0.000000e+00,   4.071439e+02,   0.000000e+00,   1.778144e+00,   0.000000e+00,   4.134257e+02,   0.000000e+00,   1.403851e+02,   0.000000e+00,   2.032146e+01,   0.000000e+00,   1.858332e+01,   0.000000e+00,   8.446841e+00,   0.000000e+00,   1.079415e+01,   0.000000e+00,              3,              0,       1 meters
  04/06/2020 09:58:02.016,   1.750951e+00,   0.000000e+00,   1.521804e+04,   0.000000e+00,   4.057620e+02,   0.000000e+00,   1.778009e+00,   0.000000e+00,   4.120324e+02,   0.000000e+00,   1.404240e+02,   0.000000e+00,   2.032052e+01,   0.000000e+00,   1.858436e+01,   0.000000e+00,   8.446355e+00,   0.000000e+00,   1.080311e+01,   0.000000e+00,              3,              0,       1 meters
